dim_1,dim_2,dim_3,ava_s_1,ava_s_2,ava_s_3
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,19.0,0.0,,292.0,2.0
,23.0,0.0,,764.0,2.0
,0.0,10.0,,0.0,86.0
,0.0,61.0,,0.0,5401.0
,0.0,0.0,,0.0,0.0
,0.0,15.0,,3.0,264.0
,0.0,11.0,,3.0,415.0
,0.0,3.0,,2.0,23.0
,8.0,21.0,,196.0,299.0
,0.0,0.0,,2.0,0.0
,7.0,0.0,,82.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,12.0,,0.0,224.0
,0.0,4.0,,0.0,19.0
,20.0,0.0,,644.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,6.0,,7.0,81.0
,12.0,71.0,,168.0,19205.0
,0.0,11.0,,0.0,294.0
,0.0,0.0,,0.0,0.0
,0.0,3.0,,3.0,61.0
,5.0,25.0,,53.0,817.0
,0.0,5.0,,2.0,50.0
,3.0,0.0,,9.0,3.0
,1.0,6.0,,8.0,97.0
,0.0,0.0,,1.0,6.0
,0.0,4.0,,1.0,14.0
,7.0,0.0,,42.0,0.0
,0.0,2.0,,0.0,9.0
,45.0,0.0,,2668.0,0.0
,0.0,0.0,,6.0,0.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,0.0
,1.0,52.0,,14.0,4744.0
,0.0,6.0,,0.0,100.0
,13.0,0.0,,398.0,1.0
,6.0,7.0,,50.0,48.0
,1.0,10.0,,5.0,81.0
,18.0,0.0,,381.0,0.0
,16.0,45.0,,296.0,2909.0
,0.0,8.0,,2.0,109.0
,0.0,0.0,,3.0,0.0
,0.0,2.0,,0.0,6.0
,0.0,0.0,,0.0,0.0
,0.0,4.0,,0.0,40.0
,3.0,10.0,,20.0,114.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,2.0,7.0
,3.0,3.0,,10.0,6.0
,21.0,12.0,,1120.0,187.0
,48.0,0.0,,4698.0,0.0
,4.0,13.0,,15.0,549.0
,3.0,7.0,,26.0,31.0
,8.0,0.0,,95.0,1.0
,0.0,0.0,,2.0,0.0
,0.0,2.0,,5.0,8.0
,0.0,0.0,,0.0,2.0
,3.0,2.0,,25.0,11.0
,0.0,12.0,,0.0,177.0
,2.0,2.0,,6.0,14.0
,0.0,3.0,,0.0,45.0
,5.0,0.0,,29.0,3.0
,36.0,0.0,,2650.0,1.0
,16.0,0.0,,197.0,0.0
,0.0,0.0,,3.0,0.0
,13.0,4.0,,241.0,29.0
,0.0,10.0,,0.0,61.0
,14.0,2.0,,217.0,19.0
,0.0,0.0,,2.0,5.0
,0.0,0.0,,0.0,0.0
,7.0,0.0,,73.0,0.0
,0.0,0.0,,0.0,1.0
,1.0,23.0,,9.0,466.0
,0.0,2.0,,1.0,21.0
,1.0,26.0,,4.0,992.0
,17.0,0.0,,770.0,6.0
,0.0,28.0,,0.0,1658.0
,6.0,3.0,,57.0,47.0
,3.0,0.0,,9.0,6.0
,3.0,21.0,,17.0,730.0
,0.0,32.0,,0.0,2026.0
,0.0,15.0,,5.0,714.0
,6.0,0.0,,54.0,4.0
,13.0,12.0,,274.0,77.0
,0.0,0.0,,4.0,3.0
,28.0,0.0,,1630.0,0.0
,0.0,0.0,,0.0,0.0
,4.0,48.0,,31.0,8258.0
,3.0,0.0,,22.0,0.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,2.0,0.0
,31.0,0.0,,1888.0,3.0
,1.0,68.0,,7.0,10663.0
,10.0,0.0,,143.0,0.0
,0.0,7.0,,1.0,33.0
,2.0,4.0,,18.0,49.0
,1.0,9.0,,8.0,162.0
,3.0,2.0,,31.0,9.0
,0.0,0.0,,2.0,0.0
,9.0,19.0,,224.0,461.0
,0.0,0.0,,0.0,2.0
,0.0,0.0,,0.0,0.0
,8.0,15.0,,87.0,337.0
,0.0,0.0,,4.0,7.0
,8.0,0.0,,177.0,0.0
,29.0,0.0,,945.0,0.0
,0.0,9.0,,0.0,157.0
,0.0,3.0,,0.0,13.0
,0.0,3.0,,0.0,50.0
,0.0,9.0,,0.0,129.0
,0.0,0.0,,0.0,0.0
,3.0,2.0,,12.0,8.0
,28.0,0.0,,2006.0,2.0
,8.0,0.0,,113.0,0.0
,4.0,32.0,,28.0,936.0
,7.0,8.0,,46.0,124.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,4.0
,5.0,11.0,,38.0,218.0
,0.0,10.0,,0.0,236.0
,0.0,0.0,,2.0,8.0
,0.0,1.0,,0.0,6.0
,4.0,0.0,,13.0,0.0
,3.0,0.0,,23.0,0.0
,3.0,6.0,,14.0,55.0
,19.0,1.0,,519.0,14.0
,12.0,0.0,,101.0,0.0
,1.0,0.0,,8.0,0.0
,16.0,0.0,,361.0,0.0
,0.0,7.0,,2.0,107.0
,5.0,0.0,,79.0,1.0
,1.0,0.0,,10.0,0.0
,4.0,0.0,,29.0,0.0
,7.0,86.0,,78.0,58661.0
,0.0,31.0,,0.0,2496.0
,0.0,0.0,,0.0,0.0
,22.0,0.0,,345.0,0.0
,0.0,43.0,,14.0,2394.0
,2.0,0.0,,13.0,1.0
,8.0,0.0,,32.0,2.0
,20.0,11.0,,1844.0,258.0
,6.0,18.0,,51.0,478.0
,0.0,0.0,,4.0,1.0
,0.0,0.0,,0.0,11.0
,0.0,0.0,,0.0,2.0
,7.0,1.0,,51.0,8.0
,2.0,2.0,,7.0,21.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,2.0,0.0
,4.0,0.0,,69.0,8.0
,29.0,0.0,,1907.0,0.0
,8.0,2.0,,64.0,8.0
,15.0,0.0,,853.0,0.0
,0.0,0.0,,2.0,0.0
,5.0,43.0,,35.0,3963.0
,0.0,0.0,,2.0,0.0
,8.0,0.0,,402.0,0.0
,2.0,3.0,,9.0,26.0
,2.0,40.0,,7.0,3187.0
,0.0,2.0,,0.0,10.0
,2.0,31.0,,16.0,1834.0
,0.0,0.0,,2.0,0.0
,3.0,38.0,,18.0,3903.0
,0.0,0.0,,0.0,9.0
,4.0,0.0,,43.0,0.0
,0.0,2.0,,0.0,14.0
,0.0,6.0,,0.0,31.0
,23.0,22.0,,504.0,1179.0
,0.0,0.0,,0.0,4.0
,6.0,0.0,,42.0,0.0
,0.0,18.0,,1.0,1070.0
,0.0,0.0,,2.0,2.0
,0.0,0.0,,0.0,0.0
,3.0,2.0,,11.0,19.0
,6.0,0.0,,88.0,0.0
,2.0,7.0,,21.0,53.0
,15.0,0.0,,249.0,0.0
,0.0,2.0,,0.0,6.0
,0.0,7.0,,4.0,123.0
,0.0,0.0,,5.0,0.0
,0.0,0.0,,2.0,0.0
,11.0,2.0,,313.0,8.0
,7.0,7.0,,75.0,71.0
,0.0,0.0,,0.0,0.0
,5.0,2.0,,27.0,8.0
,0.0,10.0,,0.0,177.0
,0.0,0.0,,3.0,3.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,4.0,1.0
,15.0,0.0,,198.0,5.0
,4.0,0.0,,37.0,0.0
,1.0,42.0,,5.0,2834.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,3.0,,1.0,11.0
,4.0,0.0,,17.0,0.0
,12.0,0.0,,375.0,0.0
,0.0,2.0,,0.0,13.0
,0.0,0.0,,0.0,2.0
,4.0,42.0,,66.0,2727.0
,0.0,0.0,,0.0,1.0
,32.0,0.0,,2704.0,5.0
,10.0,0.0,,89.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,15.0,,0.0,353.0
,0.0,0.0,,0.0,0.0
,10.0,0.0,,178.0,0.0
,0.0,14.0,,0.0,199.0
,0.0,2.0,,2.0,9.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,0.0,0.0
,2.0,8.0,,8.0,97.0
,16.0,2.0,,256.0,12.0
,0.0,26.0,,6.0,888.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,2.0
,16.0,0.0,,294.0,4.0
,0.0,0.0,,0.0,3.0
,0.0,6.0,,2.0,45.0
,20.0,0.0,,319.0,0.0
,0.0,0.0,,2.0,0.0
,0.0,10.0,,0.0,139.0
,0.0,4.0,,0.0,62.0
,15.0,0.0,,443.0,7.0
,0.0,2.0,,0.0,20.0
,0.0,2.0,,0.0,13.0
,22.0,18.0,,1457.0,790.0
,44.0,1.0,,4534.0,4.0
,0.0,0.0,,3.0,6.0
,5.0,5.0,,17.0,41.0
,0.0,0.0,,0.0,4.0
,1.0,0.0,,7.0,3.0
,1.0,6.0,,9.0,57.0
,11.0,5.0,,162.0,28.0
,0.0,0.0,,1.0,0.0
,8.0,0.0,,33.0,7.0
,6.0,0.0,,75.0,11.0
,0.0,0.0,,0.0,3.0
,0.0,2.0,,1.0,17.0
,0.0,0.0,,0.0,2.0
,38.0,8.0,,6646.0,79.0
,0.0,0.0,,0.0,0.0
,0.0,4.0,,4.0,23.0
,5.0,0.0,,54.0,0.0
,0.0,0.0,,3.0,1.0
,4.0,7.0,,15.0,16.0
,3.0,0.0,,9.0,4.0
,0.0,0.0,,0.0,0.0
,0.0,10.0,,0.0,96.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,3.0,0.0
,0.0,0.0,,0.0,0.0
,2.0,2.0,,8.0,9.0
,0.0,2.0,,0.0,8.0
,7.0,0.0,,110.0,0.0
,4.0,0.0,,25.0,4.0
,0.0,13.0,,0.0,373.0
,0.0,32.0,,5.0,2339.0
,11.0,3.0,,91.0,9.0
,0.0,7.0,,0.0,22.0
,0.0,1.0,,3.0,7.0
,12.0,0.0,,154.0,3.0
,0.0,4.0,,2.0,6.0
,0.0,51.0,,0.0,11776.0
,2.0,19.0,,36.0,228.0
,0.0,1.0,,0.0,16.0
,5.0,0.0,,43.0,0.0
,0.0,42.0,,2.0,1840.0
,18.0,21.0,,511.0,1456.0
,0.0,3.0,,1.0,56.0
,0.0,3.0,,2.0,11.0
,0.0,0.0,,0.0,0.0
,15.0,0.0,,593.0,1.0
,0.0,0.0,,0.0,4.0
,3.0,0.0,,33.0,0.0
,8.0,4.0,,83.0,16.0
,47.0,6.0,,8017.0,75.0
,0.0,3.0,,7.0,19.0
,0.0,0.0,,1.0,3.0
,0.0,4.0,,0.0,116.0
,9.0,19.0,,204.0,806.0
,0.0,0.0,,0.0,0.0
,0.0,81.0,,4.0,34964.0
,0.0,3.0,,0.0,14.0
,0.0,2.0,,0.0,9.0
,0.0,0.0,,0.0,0.0
,0.0,8.0,,1.0,93.0
,0.0,14.0,,4.0,459.0
,0.0,1.0,,0.0,7.0
,0.0,2.0,,3.0,5.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,2.0,8.0
,0.0,0.0,,0.0,0.0
,0.0,18.0,,0.0,249.0
,0.0,0.0,,0.0,5.0
,21.0,0.0,,352.0,0.0
,0.0,2.0,,0.0,8.0
,4.0,0.0,,13.0,1.0
,0.0,0.0,,0.0,0.0
,0.0,2.0,,0.0,5.0
,0.0,0.0,,3.0,2.0
,11.0,0.0,,162.0,8.0
,2.0,0.0,,8.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,1.0,,4.0,5.0
,0.0,3.0,,0.0,16.0
,0.0,34.0,,0.0,6135.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,8.0
,0.0,0.0,,3.0,0.0
,2.0,53.0,,9.0,5820.0
,14.0,21.0,,376.0,428.0
,0.0,0.0,,5.0,13.0
,0.0,0.0,,1.0,2.0
,5.0,0.0,,21.0,0.0
,12.0,0.0,,146.0,0.0
,0.0,0.0,,0.0,3.0
,0.0,0.0,,0.0,0.0
,0.0,19.0,,0.0,1048.0
,0.0,0.0,,0.0,1.0
,4.0,0.0,,7.0,0.0
,9.0,4.0,,62.0,17.0
,0.0,4.0,,0.0,30.0
,0.0,11.0,,2.0,134.0
,8.0,0.0,,66.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,1.0,0.0,,5.0,0.0
,0.0,8.0,,2.0,68.0
,0.0,17.0,,1.0,353.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,0.0
,2.0,1.0,,21.0,13.0
,20.0,6.0,,870.0,70.0
,12.0,0.0,,202.0,0.0
,0.0,5.0,,0.0,28.0
,4.0,0.0,,49.0,0.0
,30.0,0.0,,1127.0,0.0
,0.0,25.0,,3.0,1249.0
,0.0,0.0,,2.0,1.0
,3.0,17.0,,6.0,496.0
,16.0,6.0,,637.0,28.0
,7.0,7.0,,53.0,61.0
,6.0,0.0,,92.0,2.0
,6.0,0.0,,25.0,1.0
,0.0,0.0,,0.0,4.0
,0.0,0.0,,0.0,3.0
,19.0,2.0,,417.0,18.0
,0.0,0.0,,4.0,0.0
,0.0,7.0,,0.0,52.0
,0.0,0.0,,0.0,0.0
,2.0,0.0,,30.0,0.0
,0.0,44.0,,6.0,10554.0
,0.0,13.0,,1.0,168.0
,33.0,35.0,,997.0,1641.0
,0.0,1.0,,0.0,4.0
,4.0,0.0,,22.0,0.0
,0.0,12.0,,3.0,157.0
,0.0,0.0,,2.0,0.0
,5.0,0.0,,36.0,0.0
,8.0,0.0,,203.0,0.0
,4.0,0.0,,20.0,0.0
,7.0,11.0,,82.0,178.0
,0.0,4.0,,0.0,22.0
,16.0,0.0,,450.0,1.0
,9.0,0.0,,97.0,0.0
,7.0,5.0,,170.0,76.0
,0.0,0.0,,0.0,0.0
,0.0,7.0,,0.0,176.0
,0.0,21.0,,2.0,358.0
,0.0,2.0,,3.0,6.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,4.0
,0.0,3.0,,0.0,20.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,3.0
,0.0,0.0,,3.0,2.0
,12.0,0.0,,113.0,0.0
,0.0,2.0,,0.0,12.0
,0.0,0.0,,5.0,5.0
,0.0,12.0,,0.0,160.0
,0.0,0.0,,0.0,0.0
,16.0,2.0,,508.0,17.0
,9.0,14.0,,152.0,340.0
,0.0,0.0,,0.0,0.0
,48.0,0.0,,6323.0,0.0
,0.0,41.0,,0.0,2308.0
,5.0,0.0,,24.0,1.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,7.0,1.0
,6.0,0.0,,45.0,0.0
,1.0,19.0,,4.0,1235.0
,0.0,2.0,,0.0,6.0
,4.0,0.0,,34.0,0.0
,11.0,15.0,,86.0,420.0
,16.0,0.0,,1150.0,0.0
,0.0,0.0,,0.0,0.0
,9.0,7.0,,182.0,67.0
,2.0,28.0,,5.0,998.0
,0.0,14.0,,0.0,106.0
,2.0,6.0,,7.0,49.0
,0.0,1.0,,0.0,8.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,3.0,0.0
,0.0,0.0,,6.0,3.0
,30.0,6.0,,1232.0,32.0
,17.0,0.0,,609.0,0.0
,0.0,3.0,,0.0,22.0
,2.0,0.0,,8.0,0.0
,0.0,0.0,,8.0,1.0
,0.0,2.0,,4.0,19.0
,0.0,0.0,,0.0,0.0
,0.0,27.0,,0.0,615.0
,0.0,0.0,,2.0,0.0
,34.0,0.0,,1410.0,0.0
,0.0,2.0,,9.0,23.0
,0.0,0.0,,4.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,2.0,0.0
,0.0,0.0,,0.0,0.0
,20.0,0.0,,1324.0,2.0
,0.0,3.0,,2.0,13.0
,6.0,16.0,,41.0,314.0
,11.0,0.0,,383.0,0.0
,18.0,5.0,,581.0,36.0
,0.0,0.0,,0.0,1.0
,0.0,31.0,,0.0,1340.0
,4.0,13.0,,19.0,177.0
,0.0,0.0,,0.0,4.0
,0.0,2.0,,5.0,5.0
,0.0,0.0,,0.0,4.0
,3.0,3.0,,23.0,64.0
,19.0,0.0,,371.0,0.0
,9.0,0.0,,38.0,9.0
,0.0,0.0,,2.0,5.0
,0.0,12.0,,0.0,201.0
,0.0,0.0,,0.0,0.0
,5.0,0.0,,110.0,1.0
,5.0,32.0,,50.0,1706.0
,4.0,0.0,,13.0,0.0
,45.0,5.0,,3343.0,44.0
,0.0,5.0,,1.0,27.0
,6.0,0.0,,69.0,0.0
,3.0,18.0,,13.0,453.0
,2.0,10.0,,6.0,53.0
,7.0,0.0,,144.0,7.0
,12.0,6.0,,219.0,51.0
,0.0,1.0,,0.0,9.0
,0.0,0.0,,0.0,1.0
,2.0,0.0,,14.0,0.0
,0.0,6.0,,0.0,20.0
,0.0,0.0,,0.0,5.0
,0.0,0.0,,2.0,0.0
,0.0,4.0,,0.0,54.0
,0.0,2.0,,0.0,6.0
,0.0,2.0,,5.0,13.0
,5.0,0.0,,22.0,0.0
,6.0,24.0,,21.0,837.0
,23.0,6.0,,683.0,86.0
,0.0,0.0,,0.0,0.0
,2.0,0.0,,18.0,9.0
,2.0,1.0,,6.0,8.0
,1.0,2.0,,8.0,11.0
,20.0,1.0,,1279.0,5.0
,12.0,0.0,,293.0,2.0
,0.0,4.0,,2.0,14.0
,0.0,98.0,,0.0,110438.0
,0.0,6.0,,4.0,79.0
,0.0,6.0,,0.0,60.0
,14.0,27.0,,318.0,678.0
,0.0,23.0,,0.0,1319.0
,0.0,0.0,,2.0,2.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,2.0
,2.0,0.0,,21.0,0.0
,9.0,1.0,,119.0,4.0
,0.0,56.0,,1.0,2209.0
,0.0,10.0,,4.0,127.0
,12.0,2.0,,151.0,9.0
,2.0,9.0,,51.0,171.0
,0.0,9.0,,0.0,194.0
,0.0,0.0,,0.0,0.0
,2.0,7.0,,17.0,67.0
,0.0,1.0,,0.0,3.0
,0.0,0.0,,0.0,0.0
,0.0,14.0,,0.0,305.0
,8.0,3.0,,92.0,28.0
,0.0,8.0,,2.0,70.0
,2.0,5.0,,4.0,35.0
,0.0,0.0,,0.0,2.0
,0.0,2.0,,4.0,12.0
,24.0,0.0,,1267.0,0.0
,0.0,7.0,,2.0,58.0
,0.0,0.0,,1.0,0.0
,19.0,1.0,,776.0,5.0
,7.0,0.0,,127.0,0.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,0.0,2.0
,8.0,27.0,,50.0,1198.0
,3.0,33.0,,24.0,2209.0
,30.0,0.0,,3016.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,6.0,,6.0,91.0
,0.0,17.0,,0.0,165.0
,6.0,0.0,,27.0,0.0
,0.0,10.0,,0.0,118.0
,2.0,0.0,,10.0,0.0
,7.0,7.0,,24.0,57.0
,1.0,0.0,,6.0,0.0
,9.0,0.0,,89.0,1.0
,0.0,2.0,,0.0,25.0
,3.0,10.0,,22.0,133.0
,0.0,18.0,,0.0,357.0
,0.0,7.0,,0.0,73.0
,3.0,0.0,,12.0,2.0
,0.0,2.0,,10.0,9.0
,0.0,4.0,,5.0,37.0
,5.0,21.0,,14.0,410.0
,1.0,0.0,,14.0,2.0
,22.0,14.0,,625.0,210.0
,8.0,5.0,,98.0,40.0
,33.0,5.0,,1070.0,45.0
,3.0,0.0,,15.0,3.0
,0.0,0.0,,3.0,3.0
,0.0,0.0,,0.0,0.0
,0.0,23.0,,4.0,1393.0
,0.0,2.0,,3.0,7.0
,3.0,40.0,,34.0,1072.0
,12.0,58.0,,219.0,6439.0
,3.0,3.0,,16.0,33.0
,17.0,0.0,,136.0,2.0
,0.0,0.0,,7.0,1.0
,12.0,6.0,,258.0,57.0
,15.0,2.0,,436.0,24.0
,0.0,0.0,,0.0,1.0
,0.0,10.0,,0.0,234.0
,18.0,0.0,,211.0,0.0
,9.0,0.0,,192.0,6.0
,9.0,0.0,,119.0,1.0
,0.0,0.0,,0.0,0.0
,5.0,0.0,,30.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,2.0,0.0,,12.0,0.0
,0.0,0.0,,2.0,5.0
,3.0,1.0,,30.0,7.0
,0.0,0.0,,0.0,1.0
,7.0,10.0,,127.0,58.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,10.0,,4.0,136.0
,20.0,2.0,,221.0,6.0
,2.0,27.0,,17.0,1877.0
,2.0,0.0,,31.0,0.0
,0.0,0.0,,1.0,0.0
,0.0,27.0,,0.0,2468.0
,1.0,7.0,,6.0,46.0
,8.0,0.0,,48.0,0.0
,0.0,0.0,,1.0,3.0
,21.0,0.0,,803.0,0.0
,3.0,0.0,,37.0,0.0
,0.0,0.0,,1.0,3.0
,0.0,1.0,,6.0,7.0
,0.0,39.0,,0.0,3925.0
,1.0,52.0,,8.0,4304.0
,0.0,56.0,,5.0,4089.0
,24.0,65.0,,1081.0,9547.0
,33.0,0.0,,2822.0,4.0
,0.0,2.0,,0.0,7.0
,0.0,0.0,,0.0,2.0
,0.0,0.0,,4.0,0.0
,0.0,0.0,,0.0,2.0
,0.0,24.0,,3.0,791.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,1.0,0.0
,2.0,13.0,,18.0,109.0
,0.0,0.0,,5.0,0.0
,0.0,9.0,,0.0,141.0
,39.0,0.0,,3384.0,2.0
,4.0,0.0,,44.0,0.0
,6.0,0.0,,40.0,4.0
,0.0,2.0,,2.0,7.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,3.0
,11.0,0.0,,110.0,2.0
,6.0,0.0,,41.0,0.0
,0.0,2.0,,0.0,18.0
,2.0,2.0,,19.0,13.0
,0.0,7.0,,6.0,32.0
,0.0,3.0,,4.0,37.0
,0.0,0.0,,6.0,0.0
,25.0,0.0,,491.0,0.0
,2.0,14.0,,12.0,141.0
,0.0,0.0,,2.0,1.0
,0.0,6.0,,0.0,30.0
,0.0,0.0,,0.0,5.0
,3.0,0.0,,9.0,0.0
,0.0,0.0,,1.0,0.0
,3.0,0.0,,42.0,0.0
,36.0,0.0,,1789.0,1.0
,0.0,6.0,,0.0,11.0
,25.0,7.0,,1939.0,41.0
,12.0,2.0,,300.0,8.0
,0.0,0.0,,0.0,0.0
,4.0,0.0,,35.0,4.0
,0.0,32.0,,6.0,2120.0
,0.0,0.0,,0.0,0.0
,0.0,20.0,,0.0,814.0
,5.0,0.0,,42.0,0.0
,18.0,0.0,,759.0,0.0
,15.0,11.0,,250.0,83.0
,1.0,0.0,,4.0,0.0
,4.0,0.0,,27.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,3.0,0.0
,0.0,7.0,,0.0,121.0
,16.0,21.0,,177.0,271.0
,8.0,0.0,,48.0,3.0
,2.0,30.0,,11.0,2490.0
,2.0,19.0,,13.0,377.0
,4.0,0.0,,23.0,0.0
,26.0,1.0,,671.0,10.0
,0.0,0.0,,0.0,1.0
,4.0,0.0,,18.0,0.0
,4.0,0.0,,13.0,0.0
,19.0,0.0,,249.0,4.0
,0.0,59.0,,3.0,10788.0
,0.0,2.0,,0.0,6.0
,0.0,0.0,,0.0,3.0
,0.0,0.0,,2.0,0.0
,0.0,5.0,,0.0,27.0
,0.0,0.0,,0.0,2.0
,0.0,0.0,,5.0,0.0
,0.0,23.0,,0.0,538.0
,0.0,7.0,,0.0,23.0
,0.0,30.0,,2.0,2265.0
,7.0,2.0,,150.0,6.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,9.0,0.0,,119.0,0.0
,7.0,3.0,,110.0,26.0
,5.0,0.0,,40.0,0.0
,2.0,51.0,,4.0,5507.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,0.0,2.0
,0.0,3.0,,1.0,19.0
,0.0,14.0,,0.0,490.0
,21.0,10.0,,1520.0,121.0
,0.0,2.0,,0.0,5.0
,0.0,5.0,,0.0,30.0
,0.0,0.0,,0.0,0.0
,9.0,0.0,,104.0,0.0
,16.0,0.0,,289.0,0.0
,6.0,0.0,,76.0,0.0
,8.0,4.0,,91.0,38.0
,12.0,1.0,,166.0,11.0
,0.0,33.0,,0.0,4337.0
,3.0,31.0,,47.0,3403.0
,6.0,38.0,,12.0,3252.0
,0.0,76.0,,2.0,24212.0
,2.0,10.0,,16.0,112.0
,1.0,0.0,,8.0,0.0
,0.0,2.0,,2.0,8.0
,0.0,7.0,,1.0,63.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,4.0
,1.0,0.0,,6.0,2.0
,0.0,2.0,,0.0,5.0
,1.0,0.0,,10.0,1.0
,3.0,0.0,,12.0,0.0
,0.0,31.0,,0.0,2551.0
,3.0,0.0,,27.0,0.0
,0.0,0.0,,0.0,0.0
,0.0,3.0,,0.0,10.0
,0.0,0.0,,1.0,5.0
,0.0,0.0,,0.0,2.0
,0.0,0.0,,0.0,0.0
,0.0,3.0,,0.0,8.0
,12.0,4.0,,38.0,34.0
,6.0,7.0,,137.0,95.0
,0.0,3.0,,0.0,21.0
,14.0,0.0,,146.0,5.0
,2.0,5.0,,14.0,31.0
,0.0,13.0,,2.0,145.0
,1.0,0.0,,7.0,3.0
,0.0,0.0,,0.0,0.0
,8.0,0.0,,193.0,1.0
,0.0,0.0,,0.0,5.0
,5.0,11.0,,54.0,116.0
,2.0,5.0,,16.0,58.0
,0.0,26.0,,3.0,306.0
,5.0,7.0,,33.0,35.0
,0.0,7.0,,0.0,139.0
,17.0,14.0,,656.0,195.0
,1.0,0.0,,13.0,0.0
,0.0,6.0,,0.0,26.0
,0.0,0.0,,0.0,0.0
,0.0,0.0,,0.0,0.0
,7.0,1.0,,233.0,23.0
,12.0,0.0,,146.0,0.0
,0.0,0.0,,0.0,3.0
,0.0,4.0,,0.0,23.0
,0.0,0.0,,0.0,0.0
,2.0,0.0,,30.0,0.0
,0.0,0.0,,0.0,0.0
,2.0,0.0,,13.0,2.0
,10.0,0.0,,109.0,0.0
,9.0,0.0,,111.0,1.0
,0.0,0.0,,0.0,2.0
,47.0,0.0,,3494.0,2.0
,25.0,19.0,,3837.0,386.0
,2.0,2.0,,14.0,15.0
,4.0,6.0,,21.0,105.0
,32.0,0.0,,4359.0,0.0
,6.0,1.0,,84.0,5.0
,16.0,1.0,,221.0,6.0
,11.0,0.0,,328.0,3.0
,0.0,78.0,,0.0,23805.0
,11.0,0.0,,192.0,0.0
,0.0,0.0,,3.0,0.0
,7.0,2.0,,91.0,7.0
,0.0,0.0,,1.0,0.0
,0.0,0.0,,0.0,0.0
,3.0,30.0,,20.0,2045.0
,0.0,3.0,,1.0,9.0
,14.0,3.0,,335.0,18.0
,10.0,0.0,,76.0,0.0
,6.0,0.0,,214.0,1.0
,2.0,0.0,,6.0,2.0
,17.0,1.0,,800.0,11.0
,0.0,0.0,,0.0,0.0
,21.0,0.0,,637.0,0.0
,0.0,0.0,,0.0,9.0
,1.0,2.0,,8.0,21.0
,0.0,0.0,,4.0,0.0
,0.0,6.0,,0.0,134.0
,0.0,16.0,,0.0,358.0
,0.0,0.0,,0.0,6.0
,8.0,3.0,,239.0,37.0
,0.0,2.0,,0.0,10.0
,5.0,0.0,,16.0,0.0
,0.0,0.0,,2.0,5.0
,0.0,0.0,,1.0,1.0
,10.0,0.0,,121.0,0.0
,22.0,0.0,,1899.0,7.0
,3.0,0.0,,9.0,3.0
,0.0,0.0,,0.0,0.0
,12.0,10.0,,274.0,81.0
,0.0,0.0,,1.0,0.0
,2.0,76.0,,15.0,9594.0
,41.0,6.0,,1859.0,77.0
,7.0,5.0,,35.0,36.0
,0.0,0.0,,6.0,1.0
,0.0,2.0,,13.0,6.0
,3.0,0.0,,12.0,0.0
,4.0,0.0,,48.0,0.0
,16.0,33.0,,329.0,1960.0
,3.0,4.0,,10.0,48.0
,0.0,0.0,,0.0,1.0
,43.0,7.0,,3771.0,42.0
,0.0,43.0,,4.0,1247.0
,22.0,5.0,,634.0,66.0
,27.0,7.0,,1654.0,52.0
