dim_1,dim_2,ava_s_1,ava_s_2
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
2.0,0.0,18.0,2.0
0.0,0.0,0.0,1.0
9.0,0.0,168.0,0.0
0.0,1.0,1.0,17.0
0.0,11.0,0.0,27.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
4.0,0.0,34.0,0.0
2.0,5.0,3.0,88.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,7.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
2.0,2.0,4.0,35.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
10.0,0.0,52.0,0.0
0.0,2.0,0.0,11.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0
0.0,0.0,0.0,0.0
0.0,2.0,1.0,12.0
0.0,0.0,0.0,0.0
2.0,0.0,19.0,6.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0
0.0,4.0,0.0,32.0
0.0,3.0,3.0,19.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
7.0,1.0,143.0,8.0
4.0,0.0,11.0,0.0
0.0,2.0,0.0,14.0
0.0,0.0,4.0,0.0
0.0,0.0,2.0,2.0
0.0,2.0,2.0,19.0
0.0,0.0,0.0,0.0
2.0,0.0,11.0,1.0
9.0,0.0,75.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,5.0
0.0,0.0,0.0,0.0
2.0,0.0,9.0,1.0
0.0,0.0,0.0,0.0
0.0,15.0,2.0,308.0
5.0,0.0,26.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,2.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
5.0,5.0,17.0,28.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,3.0
0.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
6.0,3.0,79.0,12.0
0.0,0.0,6.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
12.0,0.0,149.0,3.0
0.0,0.0,0.0,0.0
2.0,1.0,15.0,3.0
0.0,0.0,0.0,1.0
1.0,0.0,3.0,0.0
0.0,14.0,1.0,197.0
0.0,0.0,0.0,0.0
0.0,5.0,1.0,71.0
0.0,0.0,0.0,5.0
0.0,3.0,2.0,12.0
0.0,0.0,0.0,0.0
5.0,6.0,42.0,48.0
0.0,0.0,2.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
4.0,0.0,68.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,21.0
2.0,0.0,9.0,2.0
2.0,0.0,5.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
3.0,3.0,5.0,6.0
0.0,0.0,0.0,3.0
0.0,0.0,4.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,0.0
0.0,6.0,1.0,54.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,4.0,0.0
0.0,6.0,1.0,56.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,6.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,5.0,0.0
0.0,0.0,0.0,2.0
2.0,0.0,6.0,2.0
2.0,0.0,12.0,0.0
1.0,6.0,4.0,138.0
0.0,0.0,2.0,4.0
0.0,2.0,0.0,8.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,2.0
9.0,0.0,169.0,1.0
0.0,0.0,0.0,0.0
4.0,5.0,19.0,78.0
1.0,0.0,6.0,0.0
0.0,8.0,2.0,126.0
0.0,0.0,0.0,0.0
2.0,0.0,9.0,2.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,0.0
0.0,0.0,2.0,1.0
11.0,0.0,241.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,11.0,0.0,191.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,9.0,4.0
0.0,3.0,0.0,15.0
4.0,0.0,20.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,5.0,2.0
0.0,0.0,1.0,0.0
0.0,5.0,0.0,58.0
3.0,0.0,10.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,8.0,0.0
0.0,2.0,1.0,28.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
3.0,0.0,17.0,0.0
0.0,0.0,0.0,11.0
0.0,0.0,4.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,6.0
0.0,8.0,4.0,77.0
0.0,1.0,0.0,8.0
12.0,0.0,217.0,0.0
0.0,0.0,0.0,2.0
0.0,2.0,7.0,18.0
0.0,0.0,1.0,7.0
0.0,0.0,0.0,2.0
0.0,3.0,2.0,12.0
5.0,0.0,18.0,0.0
0.0,0.0,6.0,1.0
2.0,0.0,6.0,0.0
0.0,7.0,0.0,51.0
1.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,0.0
0.0,5.0,2.0,21.0
3.0,0.0,28.0,0.0
0.0,0.0,0.0,3.0
4.0,0.0,13.0,0.0
1.0,0.0,4.0,6.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
7.0,0.0,264.0,2.0
0.0,4.0,0.0,21.0
0.0,0.0,11.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,15.0
0.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0
0.0,3.0,0.0,14.0
7.0,0.0,84.0,0.0
0.0,0.0,0.0,2.0
0.0,6.0,2.0,113.0
6.0,10.0,29.0,126.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,10.0,2.0,201.0
0.0,0.0,0.0,4.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,0.0
4.0,1.0,41.0,15.0
0.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
2.0,0.0,12.0,1.0
2.0,0.0,8.0,0.0
0.0,2.0,0.0,4.0
0.0,0.0,3.0,2.0
20.0,0.0,346.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,2.0,0.0
0.0,5.0,0.0,72.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
2.0,1.0,7.0,4.0
0.0,0.0,0.0,1.0
2.0,0.0,6.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,3.0
2.0,0.0,18.0,6.0
2.0,0.0,3.0,0.0
6.0,0.0,66.0,3.0
0.0,0.0,4.0,0.0
0.0,2.0,2.0,14.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,1.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,23.0
0.0,4.0,2.0,52.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
5.0,0.0,73.0,5.0
2.0,0.0,11.0,0.0
0.0,0.0,0.0,3.0
1.0,0.0,3.0,2.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,14.0
0.0,4.0,2.0,45.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,6.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
3.0,0.0,12.0,1.0
2.0,0.0,4.0,0.0
0.0,2.0,0.0,3.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,6.0,1.0,53.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,2.0
10.0,0.0,94.0,2.0
0.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,8.0
0.0,0.0,0.0,0.0
7.0,0.0,38.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,7.0,4.0,104.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,6.0
4.0,0.0,40.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,15.0,6.0
0.0,1.0,3.0,6.0
0.0,0.0,0.0,2.0
0.0,0.0,7.0,7.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,3.0,2.0
4.0,0.0,51.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,4.0,12.0,20.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
18.0,0.0,489.0,3.0
0.0,0.0,0.0,0.0
3.0,3.0,17.0,17.0
0.0,2.0,0.0,8.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,13.0,0.0,274.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,3.0,0.0,18.0
0.0,0.0,2.0,0.0
0.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,1.0,1.0,9.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,2.0
0.0,0.0,0.0,1.0
4.0,0.0,20.0,0.0
0.0,0.0,0.0,1.0
17.0,0.0,138.0,0.0
0.0,0.0,1.0,4.0
0.0,10.0,0.0,256.0
5.0,2.0,42.0,15.0
1.0,0.0,10.0,3.0
0.0,0.0,0.0,0.0
0.0,4.0,2.0,16.0
3.0,0.0,41.0,9.0
6.0,0.0,59.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,6.0,0.0
0.0,0.0,0.0,8.0
0.0,0.0,1.0,7.0
0.0,0.0,0.0,0.0
0.0,2.0,2.0,12.0
6.0,0.0,70.0,0.0
0.0,1.0,0.0,14.0
0.0,0.0,6.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
3.0,0.0,10.0,1.0
0.0,0.0,3.0,0.0
0.0,2.0,0.0,23.0
3.0,0.0,59.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
1.0,0.0,5.0,0.0
1.0,0.0,10.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,16.0
2.0,0.0,31.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,9.0,0.0
0.0,1.0,0.0,8.0
0.0,0.0,2.0,3.0
0.0,0.0,0.0,4.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0
15.0,5.0,379.0,32.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,1.0,4.0,3.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,12.0,0.0,127.0
0.0,0.0,7.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
2.0,0.0,17.0,1.0
0.0,0.0,0.0,0.0
2.0,9.0,10.0,69.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,5.0,0.0,23.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0
0.0,1.0,6.0,4.0
2.0,0.0,23.0,0.0
0.0,3.0,0.0,11.0
4.0,0.0,23.0,0.0
12.0,0.0,263.0,2.0
0.0,0.0,0.0,0.0
0.0,12.0,1.0,226.0
0.0,3.0,0.0,13.0
9.0,0.0,178.0,0.0
0.0,2.0,0.0,27.0
0.0,0.0,4.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
2.0,1.0,18.0,4.0
0.0,0.0,0.0,0.0
2.0,0.0,7.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
5.0,0.0,40.0,2.0
0.0,5.0,0.0,61.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,4.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,7.0,2.0,72.0
0.0,0.0,0.0,0.0
0.0,0.0,4.0,2.0
5.0,2.0,50.0,14.0
1.0,0.0,10.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,6.0,2.0,71.0
2.0,0.0,13.0,0.0
0.0,0.0,5.0,8.0
0.0,0.0,0.0,0.0
8.0,0.0,160.0,2.0
2.0,0.0,12.0,1.0
3.0,0.0,12.0,0.0
0.0,5.0,0.0,56.0
4.0,0.0,53.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,11.0,8.0,304.0
0.0,5.0,3.0,22.0
0.0,0.0,0.0,0.0
3.0,0.0,29.0,2.0
0.0,0.0,0.0,2.0
2.0,4.0,3.0,38.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,5.0,3.0
0.0,0.0,0.0,5.0
0.0,0.0,6.0,0.0
0.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,3.0,0.0,26.0
4.0,9.0,20.0,70.0
3.0,0.0,14.0,0.0
0.0,2.0,2.0,8.0
0.0,0.0,3.0,0.0
0.0,10.0,0.0,115.0
1.0,0.0,17.0,0.0
0.0,2.0,0.0,11.0
0.0,5.0,1.0,35.0
0.0,0.0,0.0,2.0
0.0,2.0,2.0,10.0
7.0,3.0,84.0,23.0
0.0,0.0,0.0,5.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,17.0
8.0,0.0,123.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,5.0,0.0
0.0,0.0,3.0,2.0
0.0,0.0,2.0,1.0
14.0,0.0,208.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0
0.0,10.0,0.0,230.0
0.0,0.0,2.0,0.0
4.0,0.0,36.0,2.0
0.0,0.0,0.0,0.0
0.0,5.0,3.0,40.0
0.0,1.0,0.0,13.0
0.0,0.0,2.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,3.0
0.0,0.0,0.0,0.0
2.0,0.0,14.0,1.0
0.0,0.0,4.0,0.0
0.0,10.0,0.0,105.0
2.0,0.0,6.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,0.0
13.0,2.0,491.0,18.0
0.0,0.0,0.0,0.0
0.0,6.0,2.0,22.0
0.0,0.0,0.0,0.0
2.0,0.0,7.0,1.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,20.0
1.0,0.0,12.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
2.0,0.0,12.0,0.0
0.0,5.0,2.0,56.0
0.0,0.0,4.0,0.0
0.0,4.0,4.0,10.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0
0.0,9.0,0.0,53.0
0.0,3.0,8.0,19.0
7.0,0.0,22.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,3.0,0.0
0.0,8.0,0.0,36.0
0.0,0.0,4.0,1.0
2.0,0.0,10.0,0.0
0.0,0.0,3.0,3.0
0.0,1.0,0.0,7.0
0.0,0.0,2.0,0.0
0.0,0.0,3.0,3.0
0.0,2.0,0.0,7.0
0.0,0.0,2.0,0.0
13.0,0.0,245.0,2.0
0.0,0.0,0.0,0.0
3.0,0.0,6.0,2.0
0.0,0.0,0.0,6.0
6.0,0.0,24.0,0.0
0.0,5.0,0.0,17.0
2.0,0.0,19.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,5.0,10.0,47.0
0.0,0.0,0.0,0.0
0.0,3.0,3.0,11.0
0.0,0.0,0.0,1.0
0.0,0.0,11.0,0.0
1.0,0.0,7.0,4.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,23.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
8.0,0.0,94.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,11.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,4.0,0.0
3.0,18.0,15.0,355.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
1.0,2.0,11.0,10.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,3.0,2.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0
0.0,5.0,0.0,87.0
9.0,0.0,151.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,6.0,7.0
0.0,1.0,0.0,8.0
1.0,2.0,23.0,6.0
0.0,4.0,0.0,26.0
1.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
0.0,3.0,1.0,27.0
0.0,0.0,0.0,4.0
4.0,0.0,35.0,7.0
0.0,0.0,3.0,0.0
1.0,3.0,9.0,10.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,2.0
0.0,1.0,0.0,12.0
4.0,0.0,42.0,0.0
0.0,0.0,2.0,5.0
0.0,0.0,0.0,0.0
0.0,2.0,4.0,11.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
2.0,3.0,26.0,7.0
2.0,0.0,10.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,2.0,0.0,29.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,0.0
5.0,1.0,24.0,6.0
0.0,1.0,0.0,8.0
0.0,0.0,1.0,2.0
0.0,3.0,0.0,19.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
6.0,0.0,53.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
6.0,3.0,150.0,37.0
0.0,0.0,0.0,0.0
0.0,13.0,3.0,185.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,3.0
15.0,0.0,157.0,0.0
0.0,2.0,2.0,9.0
0.0,0.0,1.0,2.0
0.0,3.0,0.0,14.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,2.0,16.0
0.0,0.0,7.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0
0.0,4.0,1.0,21.0
0.0,0.0,0.0,0.0
3.0,2.0,12.0,4.0
0.0,0.0,2.0,4.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,2.0
0.0,10.0,1.0,203.0
0.0,1.0,0.0,9.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,15.0
0.0,0.0,2.0,1.0
3.0,0.0,17.0,0.0
0.0,2.0,0.0,9.0
0.0,12.0,1.0,192.0
0.0,1.0,0.0,4.0
1.0,0.0,6.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,1.0,1.0,4.0
0.0,2.0,0.0,6.0
3.0,0.0,15.0,0.0
2.0,0.0,27.0,4.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,3.0,1.0,16.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
7.0,1.0,15.0,4.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,5.0,0.0,48.0
1.0,0.0,5.0,4.0
0.0,1.0,0.0,6.0
13.0,0.0,61.0,0.0
0.0,3.0,0.0,11.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
0.0,8.0,1.0,102.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
2.0,0.0,11.0,2.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,6.0,0.0
0.0,0.0,0.0,4.0
0.0,1.0,2.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0
0.0,0.0,0.0,6.0
0.0,0.0,2.0,0.0
21.0,0.0,313.0,1.0
1.0,0.0,4.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,1.0,2.0,28.0
0.0,0.0,0.0,10.0
0.0,2.0,1.0,14.0
0.0,5.0,0.0,47.0
4.0,0.0,35.0,0.0
0.0,3.0,1.0,15.0
0.0,0.0,0.0,0.0
0.0,8.0,1.0,41.0
0.0,0.0,0.0,1.0
1.0,0.0,6.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,3.0
1.0,0.0,4.0,0.0
0.0,1.0,8.0,3.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
5.0,9.0,18.0,58.0
0.0,0.0,4.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,14.0,8.0
2.0,0.0,10.0,0.0
2.0,0.0,15.0,1.0
0.0,0.0,4.0,0.0
2.0,3.0,12.0,9.0
0.0,9.0,0.0,96.0
2.0,0.0,3.0,0.0
0.0,1.0,2.0,9.0
0.0,0.0,1.0,2.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,12.0,0.0,91.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,6.0
0.0,0.0,0.0,1.0
2.0,0.0,14.0,0.0
0.0,2.0,4.0,17.0
0.0,0.0,2.0,4.0
8.0,0.0,86.0,4.0
0.0,1.0,4.0,6.0
0.0,6.0,7.0,55.0
0.0,0.0,0.0,0.0
3.0,0.0,21.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
18.0,2.0,433.0,9.0
0.0,0.0,1.0,3.0
0.0,2.0,0.0,7.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,19.0,2.0,477.0
0.0,0.0,0.0,2.0
0.0,0.0,10.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,6.0,0.0
0.0,2.0,0.0,4.0
9.0,0.0,102.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,4.0,4.0,21.0
0.0,0.0,2.0,1.0
0.0,0.0,4.0,0.0
0.0,0.0,1.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,3.0,2.0
2.0,11.0,11.0,162.0
0.0,0.0,0.0,0.0
1.0,0.0,6.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,0.0
0.0,2.0,1.0,13.0
0.0,1.0,0.0,5.0
0.0,0.0,1.0,0.0
0.0,1.0,0.0,6.0
0.0,0.0,5.0,0.0
3.0,0.0,32.0,3.0
16.0,0.0,413.0,2.0
0.0,0.0,2.0,0.0
0.0,3.0,0.0,33.0
0.0,0.0,2.0,2.0
0.0,0.0,0.0,6.0
7.0,0.0,82.0,0.0
0.0,0.0,2.0,1.0
0.0,0.0,0.0,0.0
0.0,2.0,3.0,8.0
0.0,0.0,1.0,0.0
0.0,6.0,0.0,41.0
0.0,0.0,3.0,3.0
0.0,0.0,0.0,0.0
5.0,0.0,17.0,2.0
0.0,0.0,0.0,0.0
4.0,0.0,14.0,1.0
0.0,0.0,0.0,0.0
0.0,10.0,2.0,306.0
0.0,0.0,0.0,5.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,1.0,0.0
0.0,4.0,0.0,16.0
6.0,0.0,67.0,1.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,2.0
3.0,0.0,15.0,1.0
0.0,0.0,0.0,0.0
2.0,0.0,9.0,2.0
0.0,0.0,0.0,3.0
0.0,1.0,4.0,4.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,6.0,4.0,33.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,2.0,0.0,16.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,3.0
5.0,0.0,22.0,0.0
0.0,0.0,4.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,5.0,7.0
0.0,0.0,0.0,2.0
0.0,0.0,3.0,2.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,2.0
2.0,0.0,46.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0
0.0,3.0,1.0,37.0
0.0,0.0,0.0,0.0
18.0,0.0,214.0,1.0
5.0,0.0,13.0,0.0
0.0,1.0,1.0,6.0
0.0,0.0,0.0,0.0
0.0,10.0,3.0,168.0
0.0,0.0,0.0,1.0
0.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,3.0,0.0
0.0,0.0,0.0,1.0
1.0,0.0,4.0,0.0
0.0,0.0,4.0,2.0
4.0,0.0,99.0,0.0
0.0,3.0,2.0,15.0
0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0
2.0,0.0,3.0,0.0
0.0,15.0,0.0,245.0
0.0,0.0,1.0,0.0
